x,y,T
0.0291457,0.0248485,295.118
0.0296482,0.0248485,295.205
0.0301508,0.0248485,295.298
0.0306533,0.0248485,295.396
0.0311558,0.0248485,295.5
0.0316583,0.0248485,295.612
0.0321608,0.0248485,295.733
0.0326633,0.0248485,295.866
0.0331658,0.0248485,296.012
0.0336683,0.0248485,296.144
0.0341709,0.0248485,296.264
0.0346734,0.0248485,296.374
0.0351759,0.0248485,296.476
0.0356784,0.0248485,296.571
0.0361809,0.0248485,296.66
0.0366834,0.0248485,296.743
0.0371859,0.0248485,296.821
0.0376884,0.0248485,296.894
0.038191,0.0248485,296.963
0.0386935,0.0248485,297.028
0.039196,0.0248485,297.089
0.0396985,0.0248485,297.146
0.040201,0.0248485,297.2
0.0407035,0.0248485,297.25
0.041206,0.0248485,297.297
0.0417085,0.0248485,297.341
0.0422111,0.0248485,297.382
0.0427136,0.0248485,297.42
0.0432161,0.0248485,297.455
0.0437186,0.0248485,297.487
0.0442211,0.0248485,297.517
0.0447236,0.0248485,297.543
0.0452261,0.0248485,297.567
0.0457286,0.0248485,297.589
0.0462312,0.0248485,297.608
0.0467337,0.0248485,297.624
0.0472362,0.0248485,297.638
0.0477387,0.0248485,297.649
0.0482412,0.0248485,297.657
0.0487437,0.0248485,297.664
0.0492462,0.0248485,297.667
0.0497487,0.0248485,297.669
0.0502513,0.0248485,297.668
0.0507538,0.0248485,297.664
0.0512563,0.0248485,297.658
0.0517588,0.0248485,297.649
0.0522613,0.0248485,297.638
0.0527638,0.0248485,297.625
0.0532663,0.0248485,297.609
0.0537688,0.0248485,297.59
0.0542714,0.0248485,297.569
0.0547739,0.0248485,297.545
0.0552764,0.0248485,297.518
0.0557789,0.0248485,297.489
0.0562814,0.0248485,297.457
0.0567839,0.0248485,297.422
0.0572864,0.0248485,297.384
0.0577889,0.0248485,297.343
0.0582915,0.0248485,297.299
0.058794,0.0248485,297.252
0.0592965,0.0248485,297.202
0.059799,0.0248485,297.148
0.0603015,0.0248485,297.091
0.060804,0.0248485,297.03
0.0613065,0.0248485,296.965
0.061809,0.0248485,296.897
0.0623116,0.0248485,296.823
0.0628141,0.0248485,296.746
0.0633166,0.0248485,296.663
0.0638191,0.0248485,296.574
0.0643216,0.0248485,296.479
0.0648241,0.0248485,296.377
0.0653266,0.0248485,296.267
0.0658291,0.0248485,296.147
0.0663317,0.0248485,296.016
0.0668342,0.0248485,295.869
0.0673367,0.0248485,295.737
0.0678392,0.0248485,295.615
0.0683417,0.0248485,295.503
0.0688442,0.0248485,295.399
0.0693467,0.0248485,295.301
0.0698492,0.0248485,295.209
0.0703518,0.0248485,295.122
0.0708543,0.0248485,295.039
0.0713568,0.0248485,294.96
0.0718593,0.0248485,294.885
0.0723618,0.0248485,294.813
0.0728643,0.0248485,294.744
0.0733668,0.0248485,294.679
0.0738693,0.0248485,294.616
0.0743719,0.0248485,294.556
0.0748744,0.0248485,294.498
0.0753769,0.0248485,294.443
0.0758794,0.0248485,294.39
0.0763819,0.0248485,294.339
0.0768844,0.0248485,294.29
0.0773869,0.0248485,294.244
0.0778894,0.0248485,294.199
0.078392,0.0248485,294.156
0.0788945,0.0248485,294.115
0.079397,0.0248485,294.076
0.0798995,0.0248485,294.038
0.080402,0.0248485,294.002
0.0809045,0.0248485,293.968
0.081407,0.0248485,293.934
0.0819095,0.0248485,293.903
0.0824121,0.0248485,293.872
0.0829146,0.0248485,293.843
0.0834171,0.0248485,293.816
0.0839196,0.0248485,293.789
0.0844221,0.0248485,293.764
0.0849246,0.0248485,293.74
0.0854271,0.0248485,293.717
0.0859296,0.0248485,293.695
0.0864322,0.0248485,293.674
0.0869347,0.0248485,293.654
0.0874372,0.0248485,293.635
0.0879397,0.0248485,293.617
0.0884422,0.0248485,293.6
0.0889447,0.0248485,293.583
0.0894472,0.0248485,293.568
0.0899497,0.0248485,293.554
0.0904523,0.0248485,293.54
0.0909548,0.0248485,293.527
0.0914573,0.0248485,293.515
0.0919598,0.0248485,293.504
0.0924623,0.0248485,293.493
0.0929648,0.0248485,293.483
0.0934673,0.0248485,293.474
0.0939698,0.0248485,293.466
0.0944724,0.0248485,293.458
0.0949749,0.0248485,293.451
0.0954774,0.0248485,293.445
0.0959799,0.0248485,293.439
0.0964824,0.0248485,293.434
0.0969849,0.0248485,293.43
0.0974874,0.0248485,293.426
0.0979899,0.0248485,293.423
0.0984925,0.0248485,293.42
0.098995,0.0248485,293.418
0.0994975,0.0248485,293.417
0.1,0.0248485,293.416
0,0.0254545,293.427
0.000502513,0.0254545,293.427
0.00100503,0.0254545,293.429
0.00150754,0.0254545,293.431
0.00201005,0.0254545,293.433
0.00251256,0.0254545,293.437
0.00301508,0.0254545,293.441
0.00351759,0.0254545,293.445
0.0040201,0.0254545,293.451
0.00452261,0.0254545,293.457
0.00502513,0.0254545,293.463
0.00552764,0.0254545,293.471
0.00603015,0.0254545,293.479
0.00653266,0.0254545,293.488
0.00703518,0.0254545,293.497
0.00753769,0.0254545,293.507
0.0080402,0.0254545,293.519
0.00854271,0.0254545,293.53
0.00904523,0.0254545,293.543
0.00954774,0.0254545,293.557
0.0100503,0.0254545,293.571
0.0105528,0.0254545,293.586
0.0110553,0.0254545,293.602
0.0115578,0.0254545,293.619
0.0120603,0.0254545,293.637
0.0125628,0.0254545,293.656
0.0130653,0.0254545,293.676
0.0135678,0.0254545,293.697
0.0140704,0.0254545,293.719
0.0145729,0.0254545,293.742
0.0150754,0.0254545,293.766
0.0155779,0.0254545,293.792
0.0160804,0.0254545,293.818
0.0165829,0.0254545,293.846
0.0170854,0.0254545,293.875
0.0175879,0.0254545,293.906
0.0180905,0.0254545,293.938
0.018593,0.0254545,293.971
0.0190955,0.0254545,294.006
0.019598,0.0254545,294.042
0.0201005,0.0254545,294.08
0.020603,0.0254545,294.12
0.0211055,0.0254545,294.162
0.021608,0.0254545,294.205
0.0221106,0.0254545,294.25
0.0226131,0.0254545,294.297
0.0231156,0.0254545,294.346
0.0236181,0.0254545,294.398
0.0241206,0.0254545,294.451
0.0246231,0.0254545,294.507
0.0251256,0.0254545,294.566
0.0256281,0.0254545,294.627
0.0261307,0.0254545,294.691
0.0266332,0.0254545,294.757
0.0271357,0.0254545,294.827
0.0276382,0.0254545,294.9
0.0281407,0.0254545,294.977
0.0286432,0.0254545,295.057
0.0291457,0.0254545,295.141
0.0296482,0.0254545,295.23
0.0301508,0.0254545,295.324
0.0306533,0.0254545,295.423
0.0311558,0.0254545,295.53
0.0316583,0.0254545,295.643
0.0321608,0.0254545,295.766
0.0326633,0.0254545,295.901
0.0331658,0.0254545,296.049
0.0336683,0.0254545,296.183
0.0341709,0.0254545,296.305
0.0346734,0.0254545,296.417
0.0351759,0.0254545,296.52
0.0356784,0.0254545,296.617
0.0361809,0.0254545,296.707
0.0366834,0.0254545,296.791
0.0371859,0.0254545,296.871
0.0376884,0.0254545,296.945
0.038191,0.0254545,297.015
0.0386935,0.0254545,297.081
0.039196,0.0254545,297.143
0.0396985,0.0254545,297.202
0.040201,0.0254545,297.256
0.0407035,0.0254545,297.308
0.041206,0.0254545,297.356
0.0417085,0.0254545,297.4
0.0422111,0.0254545,297.442
0.0427136,0.0254545,297.48
0.0432161,0.0254545,297.516
0.0437186,0.0254545,297.549
0.0442211,0.0254545,297.579
0.0447236,0.0254545,297.606
0.0452261,0.0254545,297.63
0.0457286,0.0254545,297.652
0.0462312,0.0254545,297.671
0.0467337,0.0254545,297.687
0.0472362,0.0254545,297.701
0.0477387,0.0254545,297.713
0.0482412,0.0254545,297.721
0.0487437,0.0254545,297.728
0.0492462,0.0254545,297.731
0.0497487,0.0254545,297.733
0.0502513,0.0254545,297.732
0.0507538,0.0254545,297.728
0.0512563,0.0254545,297.722
0.0517588,0.0254545,297.713
0.0522613,0.0254545,297.702
0.0527638,0.0254545,297.688
0.0532663,0.0254545,297.672
0.0537688,0.0254545,297.653
0.0542714,0.0254545,297.631
0.0547739,0.0254545,297.607
0.0552764,0.0254545,297.58
0.0557789,0.0254545,297.55
0.0562814,0.0254545,297.518
0.0567839,0.0254545,297.482
0.0572864,0.0254545,297.444
0.0577889,0.0254545,297.402
0.0582915,0.0254545,297.358
0.058794,0.0254545,297.31
0.0592965,0.0254545,297.259
0.059799,0.0254545,297.204
0.0603015,0.0254545,297.146
0.060804,0.0254545,297.084
0.0613065,0.0254545,297.018
0.061809,0.0254545,296.948
0.0623116,0.0254545,296.873
0.0628141,0.0254545,296.794
0.0633166,0.0254545,296.71
0.0638191,0.0254545,296.62
0.0643216,0.0254545,296.523
0.0648241,0.0254545,296.42
0.0653266,0.0254545,296.308
0.0658291,0.0254545,296.186
0.0663317,0.0254545,296.052
0.0668342,0.0254545,295.904
0.0673367,0.0254545,295.77
0.0678392,0.0254545,295.647
0.0683417,0.0254545,295.533
0.0688442,0.0254545,295.427
0.0693467,0.0254545,295.327
0.0698492,0.0254545,295.234
0.0703518,0.0254545,295.145
0.0708543,0.0254545,295.06
0.0713568,0.0254545,294.98
0.0718593,0.0254545,294.904
0.0723618,0.0254545,294.831
0.0728643,0.0254545,294.761
0.0733668,0.0254545,294.694
0.0738693,0.0254545,294.63
0.0743719,0.0254545,294.569
0.0748744,0.0254545,294.511
0.0753769,0.0254545,294.455
0.0758794,0.0254545,294.401
0.0763819,0.0254545,294.35
0.0768844,0.0254545,294.3
0.0773869,0.0254545,294.253
0.0778894,0.0254545,294.208
0.078392,0.0254545,294.165
0.0788945,0.0254545,294.123
0.079397,0.0254545,294.083
0.0798995,0.0254545,294.045
0.080402,0.0254545,294.009
0.0809045,0.0254545,293.974
0.081407,0.0254545,293.94
0.0819095,0.0254545,293.908
0.0824121,0.0254545,293.877
0.0829146,0.0254545,293.848
0.0834171,0.0254545,293.82
0.0839196,0.0254545,293.793
0.0844221,0.0254545,293.768
0.0849246,0.0254545,293.743
0.0854271,0.0254545,293.72
0.0859296,0.0254545,293.698
0.0864322,0.0254545,293.677
0.0869347,0.0254545,293.657
0.0874372,0.0254545,293.637
0.0879397,0.0254545,293.619
0.0884422,0.0254545,293.602
0.0889447,0.0254545,293.586
0.0894472,0.0254545,293.57
0.0899497,0.0254545,293.556
0.0904523,0.0254545,293.542
0.0909548,0.0254545,293.529
0.0914573,0.0254545,293.517
0.0919598,0.0254545,293.505
0.0924623,0.0254545,293.495
0.0929648,0.0254545,293.485
0.0934673,0.0254545,293.476
0.0939698,0.0254545,293.467
0.0944724,0.0254545,293.46
0.0949749,0.0254545,293.452
0.0954774,0.0254545,293.446
0.0959799,0.0254545,293.44
0.0964824,0.0254545,293.435
0.0969849,0.0254545,293.431
0.0974874,0.0254545,293.427
0.0979899,0.0254545,293.424
0.0984925,0.0254545,293.421
0.098995,0.0254545,293.419
0.0994975,0.0254545,293.418
0.1,0.0254545,293.417
0,0.0260606,293.428
0.000502513,0.0260606,293.428
0.00100503,0.0260606,293.43
0.00150754,0.0260606,293.432
0.00201005,0.0260606,293.434
0.00251256,0.0260606,293.438
0.00301508,0.0260606,293.442
0.00351759,0.0260606,293.446
0.0040201,0.0260606,293.452
0.00452261,0.0260606,293.458
0.00502513,0.0260606,293.465
0.00552764,0.0260606,293.472
0.00603015,0.0260606,293.48
0.00653266,0.0260606,293.489
0.00703518,0.0260606,293.499
0.00753769,0.0260606,293.509
0.0080402,0.0260606,293.52
0.00854271,0.0260606,293.532
0.00904523,0.0260606,293.545
0.00954774,0.0260606,293.558
0.0100503,0.0260606,293.573
0.0105528,0.0260606,293.588
0.0110553,0.0260606,293.604
0.0115578,0.0260606,293.621
0.0120603,0.0260606,293.64
0.0125628,0.0260606,293.659
0.0130653,0.0260606,293.679
0.0135678,0.0260606,293.7
0.0140704,0.0260606,293.722
0.0145729,0.0260606,293.745
0.0150754,0.0260606,293.77
0.0155779,0.0260606,293.795
0.0160804,0.0260606,293.822
0.0165829,0.0260606,293.85
0.0170854,0.0260606,293.88
0.0175879,0.0260606,293.91
0.0180905,0.0260606,293.943
0.018593,0.0260606,293.976
0.0190955,0.0260606,294.012
0.019598,0.0260606,294.048
0.0201005,0.0260606,294.087
0.020603,0.0260606,294.127
0.0211055,0.0260606,294.169
0.021608,0.0260606,294.213
0.0221106,0.0260606,294.258
0.0226131,0.0260606,294.306
0.0231156,0.0260606,294.356
0.0236181,0.0260606,294.408
0.0241206,0.0260606,294.462
0.0246231,0.0260606,294.519
0.0251256,0.0260606,294.578
0.0256281,0.0260606,294.64
0.0261307,0.0260606,294.705
0.0266332,0.0260606,294.772
0.0271357,0.0260606,294.843
0.0276382,0.0260606,294.917
0.0281407,0.0260606,294.994
0.0286432,0.0260606,295.076
0.0291457,0.0260606,295.161
0.0296482,0.0260606,295.252
0.0301508,0.0260606,295.347
0.0306533,0.0260606,295.448
0.0311558,0.0260606,295.555
0.0316583,0.0260606,295.67
0.0321608,0.0260606,295.795
0.0326633,0.0260606,295.931
0.0331658,0.0260606,296.081
0.0336683,0.0260606,296.216
0.0341709,0.0260606,296.339
0.0346734,0.0260606,296.453
0.0351759,0.0260606,296.558
0.0356784,0.0260606,296.656
0.0361809,0.0260606,296.747
0.0366834,0.0260606,296.833
0.0371859,0.0260606,296.913
0.0376884,0.0260606,296.989
0.038191,0.0260606,297.06
0.0386935,0.0260606,297.127
0.039196,0.0260606,297.19
0.0396985,0.0260606,297.25
0.040201,0.0260606,297.305
0.0407035,0.0260606,297.357
0.041206,0.0260606,297.406
0.0417085,0.0260606,297.451
0.0422111,0.0260606,297.493
0.0427136,0.0260606,297.532
0.0432161,0.0260606,297.568
0.0437186,0.0260606,297.601
0.0442211,0.0260606,297.632
0.0447236,0.0260606,297.659
0.0452261,0.0260606,297.684
0.0457286,0.0260606,297.706
0.0462312,0.0260606,297.725
0.0467337,0.0260606,297.742
0.0472362,0.0260606,297.756
0.0477387,0.0260606,297.767
0.0482412,0.0260606,297.776
0.0487437,0.0260606,297.783
0.0492462,0.0260606,297.787
0.0497487,0.0260606,297.788
0.0502513,0.0260606,297.787
0.0507538,0.0260606,297.783
0.0512563,0.0260606,297.777
0.0517588,0.0260606,297.768
0.0522613,0.0260606,297.757
0.0527638,0.0260606,297.743
0.0532663,0.0260606,297.726
0.0537688,0.0260606,297.707
0.0542714,0.0260606,297.685
0.0547739,0.0260606,297.66
0.0552764,0.0260606,297.633
0.0557789,0.0260606,297.603
0.0562814,0.0260606,297.57
0.0567839,0.0260606,297.534
0.0572864,0.0260606,297.495
0.0577889,0.0260606,297.453
0.0582915,0.0260606,297.408
0.058794,0.0260606,297.359
0.0592965,0.0260606,297.307
0.059799,0.0260606,297.252
0.0603015,0.0260606,297.193
0.060804,0.0260606,297.13
0.0613065,0.0260606,297.063
0.061809,0.0260606,296.992
0.0623116,0.0260606,296.916
0.0628141,0.0260606,296.836
0.0633166,0.0260606,296.75
0.0638191,0.0260606,296.659
0.0643216,0.0260606,296.561
0.0648241,0.0260606,296.456
0.0653266,0.0260606,296.343
0.0658291,0.0260606,296.219
0.0663317,0.0260606,296.084
0.0668342,0.0260606,295.934
0.0673367,0.0260606,295.798
0.0678392,0.0260606,295.674
0.0683417,0.0260606,295.559
0.0688442,0.0260606,295.451
0.0693467,0.0260606,295.35
0.0698492,0.0260606,295.255
0.0703518,0.0260606,295.165
0.0708543,0.0260606,295.079
0.0713568,0.0260606,294.998
0.0718593,0.0260606,294.92
0.0723618,0.0260606,294.846
0.0728643,0.0260606,294.776
0.0733668,0.0260606,294.708
0.0738693,0.0260606,294.643
0.0743719,0.0260606,294.581
0.0748744,0.0260606,294.522
0.0753769,0.0260606,294.465
0.0758794,0.0260606,294.411
0.0763819,0.0260606,294.359
0.0768844,0.0260606,294.309
0.0773869,0.0260606,294.261
0.0778894,0.0260606,294.216
0.078392,0.0260606,294.172
0.0788945,0.0260606,294.13
0.079397,0.0260606,294.09
0.0798995,0.0260606,294.051
0.080402,0.0260606,294.014
0.0809045,0.0260606,293.979
0.081407,0.0260606,293.945
0.0819095,0.0260606,293.913
0.0824121,0.0260606,293.882
0.0829146,0.0260606,293.852
0.0834171,0.0260606,293.824
0.0839196,0.0260606,293.797
0.0844221,0.0260606,293.771
0.0849246,0.0260606,293.747
0.0854271,0.0260606,293.723
0.0859296,0.0260606,293.701
0.0864322,0.0260606,293.679
0.0869347,0.0260606,293.659
0.0874372,0.0260606,293.64
0.0879397,0.0260606,293.622
0.0884422,0.0260606,293.604
0.0889447,0.0260606,293.588
0.0894472,0.0260606,293.572
0.0899497,0.0260606,293.558
0.0904523,0.0260606,293.544
0.0909548,0.0260606,293.531
0.0914573,0.0260606,293.518
0.0919598,0.0260606,293.507
0.0924623,0.0260606,293.496
0.0929648,0.0260606,293.486
0.0934673,0.0260606,293.477
0.0939698,0.0260606,293.469
0.0944724,0.0260606,293.461
0.0949749,0.0260606,293.454
0.0954774,0.0260606,293.447
0.0959799,0.0260606,293.441
0.0964824,0.0260606,293.436
0.0969849,0.0260606,293.432
0.0974874,0.0260606,293.428
0.0979899,0.0260606,293.425
0.0984925,0.0260606,293.422
0.098995,0.0260606,293.42
0.0994975,0.0260606,293.419
0.1,0.0260606,293.418
0,0.0266667,293.428
0.000502513,0.0266667,293.429
0.00100503,0.0266667,293.431
0.00150754,0.0266667,293.433
0.00201005,0.0266667,293.435
0.00251256,0.0266667,293.439
0.00301508,0.0266667,293.443
0.00351759,0.0266667,293.447
0.0040201,0.0266667,293.453
0.00452261,0.0266667,293.459
0.00502513,0.0266667,293.466
0.00552764,0.0266667,293.473
0.00603015,0.0266667,293.481
0.00653266,0.0266667,293.49
0.00703518,0.0266667,293.5
0.00753769,0.0266667,293.51
0.0080402,0.0266667,293.521
0.00854271,0.0266667,293.533
0.00904523,0.0266667,293.546
0.00954774,0.0266667,293.56
0.0100503,0.0266667,293.574
0.0105528,0.0266667,293.59
0.0110553,0.0266667,293.606
0.0115578,0.0266667,293.623
0.0120603,0.0266667,293.642
0.0125628,0.0266667,293.661
0.0130653,0.0266667,293.681
0.0135678,0.0266667,293.702
0.0140704,0.0266667,293.725
0.0145729,0.0266667,293.748
0.0150754,0.0266667,293.773
0.0155779,0.0266667,293.798
0.0160804,0.0266667,293.825
0.0165829,0.0266667,293.854
0.0170854,0.0266667,293.883
0.0175879,0.0266667,293.914
0.0180905,0.0266667,293.947
0.018593,0.0266667,293.981
0.0190955,0.0266667,294.016
0.019598,0.0266667,294.053
0.0201005,0.0266667,294.092
0.020603,0.0266667,294.133
0.0211055,0.0266667,294.175
0.021608,0.0266667,294.219
0.0221106,0.0266667,294.265
0.0226131,0.0266667,294.314
0.0231156,0.0266667,294.364
0.0236181,0.0266667,294.416
0.0241206,0.0266667,294.471
0.0246231,0.0266667,294.529
0.0251256,0.0266667,294.588
0.0256281,0.0266667,294.651
0.0261307,0.0266667,294.716
0.0266332,0.0266667,294.785
0.0271357,0.0266667,294.856
0.0276382,0.0266667,294.931
0.0281407,0.0266667,295.01
0.0286432,0.0266667,295.092
0.0291457,0.0266667,295.179
0.0296482,0.0266667,295.27
0.0301508,0.0266667,295.366
0.0306533,0.0266667,295.468
0.0311558,0.0266667,295.577
0.0316583,0.0266667,295.693
0.0321608,0.0266667,295.819
0.0326633,0.0266667,295.956
0.0331658,0.0266667,296.108
0.0336683,0.0266667,296.244
0.0341709,0.0266667,296.369
0.0346734,0.0266667,296.483
0.0351759,0.0266667,296.59
0.0356784,0.0266667,296.689
0.0361809,0.0266667,296.781
0.0366834,0.0266667,296.868
0.0371859,0.0266667,296.949
0.0376884,0.0266667,297.026
0.038191,0.0266667,297.098
0.0386935,0.0266667,297.166
0.039196,0.0266667,297.23
0.0396985,0.0266667,297.29
0.040201,0.0266667,297.346
0.0407035,0.0266667,297.399
0.041206,0.0266667,297.448
0.0417085,0.0266667,297.494
0.0422111,0.0266667,297.536
0.0427136,0.0266667,297.576
0.0432161,0.0266667,297.612
0.0437186,0.0266667,297.646
0.0442211,0.0266667,297.676
0.0447236,0.0266667,297.704
0.0452261,0.0266667,297.729
0.0457286,0.0266667,297.751
0.0462312,0.0266667,297.771
0.0467337,0.0266667,297.788
0.0472362,0.0266667,297.802
0.0477387,0.0266667,297.814
0.0482412,0.0266667,297.823
0.0487437,0.0266667,297.829
0.0492462,0.0266667,297.833
0.0497487,0.0266667,297.834
0.0502513,0.0266667,297.833
0.0507538,0.0266667,297.829
0.0512563,0.0266667,297.823
0.0517588,0.0266667,297.814
0.0522613,0.0266667,297.803
0.0527638,0.0266667,297.789
0.0532663,0.0266667,297.772
0.0537688,0.0266667,297.752
0.0542714,0.0266667,297.73
0.0547739,0.0266667,297.705
0.0552764,0.0266667,297.678
0.0557789,0.0266667,297.647
0.0562814,0.0266667,297.614
0.0567839,0.0266667,297.578
0.0572864,0.0266667,297.538
0.0577889,0.0266667,297.496
0.0582915,0.0266667,297.45
0.058794,0.0266667,297.401
0.0592965,0.0266667,297.348
0.059799,0.0266667,297.292
0.0603015,0.0266667,297.232
0.060804,0.0266667,297.168
0.0613065,0.0266667,297.101
0.061809,0.0266667,297.029
0.0623116,0.0266667,296.952
0.0628141,0.0266667,296.871
0.0633166,0.0266667,296.784
0.0638191,0.0266667,296.691
0.0643216,0.0266667,296.593
0.0648241,0.0266667,296.486
0.0653266,0.0266667,296.372
0.0658291,0.0266667,296.247
0.0663317,0.0266667,296.111
0.0668342,0.0266667,295.96
0.0673367,0.0266667,295.823
0.0678392,0.0266667,295.697
0.0683417,0.0266667,295.58
0.0688442,0.0266667,295.472
0.0693467,0.0266667,295.37
0.0698492,0.0266667,295.273
0.0703518,0.0266667,295.182
0.0708543,0.0266667,295.096
0.0713568,0.0266667,295.013
0.0718593,0.0266667,294.935
0.0723618,0.0266667,294.86
0.0728643,0.0266667,294.788
0.0733668,0.0266667,294.72
0.0738693,0.0266667,294.654
0.0743719,0.0266667,294.592
0.0748744,0.0266667,294.532
0.0753769,0.0266667,294.475
0.0758794,0.0266667,294.42
0.0763819,0.0266667,294.367
0.0768844,0.0266667,294.317
0.0773869,0.0266667,294.268
0.0778894,0.0266667,294.222
0.078392,0.0266667,294.178
0.0788945,0.0266667,294.136
0.079397,0.0266667,294.095
0.0798995,0.0266667,294.056
0.080402,0.0266667,294.019
0.0809045,0.0266667,293.983
0.081407,0.0266667,293.949
0.0819095,0.0266667,293.917
0.0824121,0.0266667,293.886
0.0829146,0.0266667,293.856
0.0834171,0.0266667,293.827
0.0839196,0.0266667,293.8
0.0844221,0.0266667,293.774
0.0849246,0.0266667,293.749
0.0854271,0.0266667,293.726
0.0859296,0.0266667,293.703
0.0864322,0.0266667,293.682
0.0869347,0.0266667,293.661
0.0874372,0.0266667,293.642
0.0879397,0.0266667,293.623
0.0884422,0.0266667,293.606
0.0889447,0.0266667,293.589
0.0894472,0.0266667,293.574
0.0899497,0.0266667,293.559
0.0904523,0.0266667,293.545
0.0909548,0.0266667,293.532
0.0914573,0.0266667,293.52
0.0919598,0.0266667,293.508
0.0924623,0.0266667,293.497
0.0929648,0.0266667,293.487
0.0934673,0.0266667,293.478
0.0939698,0.0266667,293.47
0.0944724,0.0266667,293.462
0.0949749,0.0266667,293.455
0.0954774,0.0266667,293.448
0.0959799,0.0266667,293.442
0.0964824,0.0266667,293.437
0.0969849,0.0266667,293.433
0.0974874,0.0266667,293.429
0.0979899,0.0266667,293.426
0.0984925,0.0266667,293.423
0.098995,0.0266667,293.421
0.0994975,0.0266667,293.42
0.1,0.0266667,293.419
0,0.0272727,293.429
0.000502513,0.0272727,293.43
0.00100503,0.0272727,293.431
0.00150754,0.0272727,293.433
0.00201005,0.0272727,293.436
0.00251256,0.0272727,293.439
0.00301508,0.0272727,293.443
0.00351759,0.0272727,293.448
0.0040201,0.0272727,293.454
0.00452261,0.0272727,293.46
0.00502513,0.0272727,293.466
0.00552764,0.0272727,293.474
0.00603015,0.0272727,293.482
0.00653266,0.0272727,293.491
0.00703518,0.0272727,293.501
0.00753769,0.0272727,293.511
0.0080402,0.0272727,293.523
0.00854271,0.0272727,293.535
0.00904523,0.0272727,293.548
0.00954774,0.0272727,293.561
0.0100503,0.0272727,293.576
0.0105528,0.0272727,293.591
0.0110553,0.0272727,293.608
0.0115578,0.0272727,293.625
0.0120603,0.0272727,293.643
0.0125628,0.0272727,293.663
0.0130653,0.0272727,293.683
0.0135678,0.0272727,293.704
0.0140704,0.0272727,293.727
0.0145729,0.0272727,293.75
0.0150754,0.0272727,293.775
0.0155779,0.0272727,293.801
0.0160804,0.0272727,293.828
0.0165829,0.0272727,293.857
0.0170854,0.0272727,293.887
0.0175879,0.0272727,293.918
0.0180905,0.0272727,293.95
0.018593,0.0272727,293.985
0.0190955,0.0272727,294.02
0.019598,0.0272727,294.058
0.0201005,0.0272727,294.097
0.020603,0.0272727,294.138
0.0211055,0.0272727,294.18
0.021608,0.0272727,294.225
0.0221106,0.0272727,294.271
0.0226131,0.0272727,294.32
0.0231156,0.0272727,294.37
0.0236181,0.0272727,294.423
0.0241206,0.0272727,294.479
0.0246231,0.0272727,294.536
0.0251256,0.0272727,294.597
0.0256281,0.0272727,294.66
0.0261307,0.0272727,294.726
0.0266332,0.0272727,294.795
0.0271357,0.0272727,294.867
0.0276382,0.0272727,294.943
0.0281407,0.0272727,295.022
0.0286432,0.0272727,295.105
0.0291457,0.0272727,295.193
0.0296482,0.0272727,295.285
0.0301508,0.0272727,295.382
0.0306533,0.0272727,295.485
0.0311558,0.0272727,295.595
0.0316583,0.0272727,295.712
0.0321608,0.0272727,295.839
0.0326633,0.0272727,295.977
0.0331658,0.0272727,296.129
0.0336683,0.0272727,296.267
0.0341709,0.0272727,296.392
0.0346734,0.0272727,296.508
0.0351759,0.0272727,296.615
0.0356784,0.0272727,296.715
0.0361809,0.0272727,296.809
0.0366834,0.0272727,296.896
0.0371859,0.0272727,296.979
0.0376884,0.0272727,297.056
0.038191,0.0272727,297.129
0.0386935,0.0272727,297.197
0.039196,0.0272727,297.262
0.0396985,0.0272727,297.322
0.040201,0.0272727,297.379
0.0407035,0.0272727,297.432
0.041206,0.0272727,297.482
0.0417085,0.0272727,297.528
0.0422111,0.0272727,297.571
0.0427136,0.0272727,297.611
0.0432161,0.0272727,297.648
0.0437186,0.0272727,297.682
0.0442211,0.0272727,297.713
0.0447236,0.0272727,297.741
0.0452261,0.0272727,297.766
0.0457286,0.0272727,297.788
0.0462312,0.0272727,297.808
0.0467337,0.0272727,297.825
0.0472362,0.0272727,297.84
0.0477387,0.0272727,297.851
0.0482412,0.0272727,297.86
0.0487437,0.0272727,297.867
0.0492462,0.0272727,297.871
0.0497487,0.0272727,297.872
0.0502513,0.0272727,297.871
0.0507538,0.0272727,297.867
0.0512563,0.0272727,297.861
0.0517588,0.0272727,297.852
0.0522613,0.0272727,297.84
0.0527638,0.0272727,297.826
0.0532663,0.0272727,297.809
0.0537688,0.0272727,297.789
0.0542714,0.0272727,297.767
0.0547739,0.0272727,297.742
0.0552764,0.0272727,297.714
0.0557789,0.0272727,297.683
0.0562814,0.0272727,297.65
0.0567839,0.0272727,297.613
0.0572864,0.0272727,297.573
0.0577889,0.0272727,297.53
0.0582915,0.0272727,297.484
0.058794,0.0272727,297.434
0.0592965,0.0272727,297.381
0.059799,0.0272727,297.325
0.0603015,0.0272727,297.264
0.060804,0.0272727,297.2
0.0613065,0.0272727,297.131
0.061809,0.0272727,297.059
0.0623116,0.0272727,296.981
0.0628141,0.0272727,296.899
0.0633166,0.0272727,296.811
0.0638191,0.0272727,296.718
0.0643216,0.0272727,296.618
0.0648241,0.0272727,296.511
0.0653266,0.0272727,296.396
0.0658291,0.0272727,296.27
0.0663317,0.0272727,296.133
0.0668342,0.0272727,295.98
0.0673367,0.0272727,295.842
0.0678392,0.0272727,295.716
0.0683417,0.0272727,295.598
0.0688442,0.0272727,295.488
