x,z,T
0.0723618,0.00489796,294.889
0.0728643,0.00489796,294.815
0.0733668,0.00489796,294.745
0.0738693,0.00489796,294.678
0.0743719,0.00489796,294.614
0.0748744,0.00489796,294.553
0.0753769,0.00489796,294.494
0.0758794,0.00489796,294.438
0.0763819,0.00489796,294.384
0.0768844,0.00489796,294.333
0.0773869,0.00489796,294.284
0.0778894,0.00489796,294.236
0.078392,0.00489796,294.191
0.0788945,0.00489796,294.148
0.079397,0.00489796,294.107
0.0798995,0.00489796,294.067
0.080402,0.00489796,294.029
0.0809045,0.00489796,293.993
0.081407,0.00489796,293.958
0.0819095,0.00489796,293.925
0.0824121,0.00489796,293.893
0.0829146,0.00489796,293.863
0.0834171,0.00489796,293.834
0.0839196,0.00489796,293.807
0.0844221,0.00489796,293.78
0.0849246,0.00489796,293.755
0.0854271,0.00489796,293.731
0.0859296,0.00489796,293.708
0.0864322,0.00489796,293.687
0.0869347,0.00489796,293.666
0.0874372,0.00489796,293.646
0.0879397,0.00489796,293.628
0.0884422,0.00489796,293.61
0.0889447,0.00489796,293.593
0.0894472,0.00489796,293.577
0.0899497,0.00489796,293.562
0.0904523,0.00489796,293.548
0.0909548,0.00489796,293.535
0.0914573,0.00489796,293.522
0.0919598,0.00489796,293.511
0.0924623,0.00489796,293.5
0.0929648,0.00489796,293.49
0.0934673,0.00489796,293.48
0.0939698,0.00489796,293.472
0.0944724,0.00489796,293.464
0.0949749,0.00489796,293.457
0.0954774,0.00489796,293.45
0.0959799,0.00489796,293.444
0.0964824,0.00489796,293.439
0.0969849,0.00489796,293.435
0.0974874,0.00489796,293.431
0.0979899,0.00489796,293.427
0.0984925,0.00489796,293.425
0.098995,0.00489796,293.423
0.0994975,0.00489796,293.422
0.1,0.00489796,293.421
0,0.00510204,293.43
0.000502513,0.00510204,293.431
0.00100503,0.00510204,293.432
0.00150754,0.00510204,293.434
0.00201005,0.00510204,293.437
0.00251256,0.00510204,293.441
0.00301508,0.00510204,293.445
0.00351759,0.00510204,293.449
0.0040201,0.00510204,293.455
0.00452261,0.00510204,293.461
0.00502513,0.00510204,293.468
0.00552764,0.00510204,293.475
0.00603015,0.00510204,293.484
0.00653266,0.00510204,293.493
0.00703518,0.00510204,293.502
0.00753769,0.00510204,293.513
0.0080402,0.00510204,293.524
0.00854271,0.00510204,293.536
0.00904523,0.00510204,293.549
0.00954774,0.00510204,293.563
0.0100503,0.00510204,293.578
0.0105528,0.00510204,293.594
0.0110553,0.00510204,293.61
0.0115578,0.00510204,293.628
0.0120603,0.00510204,293.646
0.0125628,0.00510204,293.665
0.0130653,0.00510204,293.686
0.0135678,0.00510204,293.707
0.0140704,0.00510204,293.73
0.0145729,0.00510204,293.754
0.0150754,0.00510204,293.779
0.0155779,0.00510204,293.805
0.0160804,0.00510204,293.833
0.0165829,0.00510204,293.861
0.0170854,0.00510204,293.891
0.0175879,0.00510204,293.923
0.0180905,0.00510204,293.956
0.018593,0.00510204,293.991
0.0190955,0.00510204,294.027
0.019598,0.00510204,294.064
0.0201005,0.00510204,294.104
0.020603,0.00510204,294.145
0.0211055,0.00510204,294.188
0.021608,0.00510204,294.233
0.0221106,0.00510204,294.281
0.0226131,0.00510204,294.33
0.0231156,0.00510204,294.381
0.0236181,0.00510204,294.435
0.0241206,0.00510204,294.491
0.0246231,0.00510204,294.55
0.0251256,0.00510204,294.611
0.0256281,0.00510204,294.675
0.0261307,0.00510204,294.742
0.0266332,0.00510204,294.812
0.0271357,0.00510204,294.885
0.0276382,0.00510204,294.962
0.0281407,0.00510204,295.043
0.0286432,0.00510204,295.127
0.0291457,0.00510204,295.216
0.0296482,0.00510204,295.309
0.0301508,0.00510204,295.408
0.0306533,0.00510204,295.513
0.0311558,0.00510204,295.624
0.0316583,0.00510204,295.743
0.0321608,0.00510204,295.871
0.0326633,0.00510204,296.011
0.0331658,0.00510204,296.165
0.0336683,0.00510204,296.304
0.0341709,0.00510204,296.431
0.0346734,0.00510204,296.549
0.0351759,0.00510204,296.657
0.0356784,0.00510204,296.759
0.0361809,0.00510204,296.854
0.0366834,0.00510204,296.943
0.0371859,0.00510204,297.026
0.0376884,0.00510204,297.105
0.038191,0.00510204,297.179
0.0386935,0.00510204,297.249
0.039196,0.00510204,297.314
0.0396985,0.00510204,297.376
0.040201,0.00510204,297.433
0.0407035,0.00510204,297.487
0.041206,0.00510204,297.538
0.0417085,0.00510204,297.585
0.0422111,0.00510204,297.629
0.0427136,0.00510204,297.669
0.0432161,0.00510204,297.707
0.0437186,0.00510204,297.741
0.0442211,0.00510204,297.772
0.0447236,0.00510204,297.801
0.0452261,0.00510204,297.826
0.0457286,0.00510204,297.849
0.0462312,0.00510204,297.869
0.0467337,0.00510204,297.886
0.0472362,0.00510204,297.901
0.0477387,0.00510204,297.913
0.0482412,0.00510204,297.922
0.0487437,0.00510204,297.929
0.0492462,0.00510204,297.933
0.0497487,0.00510204,297.934
0.0502513,0.00510204,297.933
0.0507538,0.00510204,297.929
0.0512563,0.00510204,297.922
0.0517588,0.00510204,297.913
0.0522613,0.00510204,297.902
0.0527638,0.00510204,297.887
0.0532663,0.00510204,297.87
0.0537688,0.00510204,297.85
0.0542714,0.00510204,297.827
0.0547739,0.00510204,297.802
0.0552764,0.00510204,297.774
0.0557789,0.00510204,297.742
0.0562814,0.00510204,297.708
0.0567839,0.00510204,297.671
0.0572864,0.00510204,297.63
0.0577889,0.00510204,297.587
0.0582915,0.00510204,297.54
0.058794,0.00510204,297.489
0.0592965,0.00510204,297.436
0.059799,0.00510204,297.378
0.0603015,0.00510204,297.317
0.060804,0.00510204,297.251
0.0613065,0.00510204,297.182
0.061809,0.00510204,297.108
0.0623116,0.00510204,297.029
0.0628141,0.00510204,296.945
0.0633166,0.00510204,296.856
0.0638191,0.00510204,296.762
0.0643216,0.00510204,296.66
0.0648241,0.00510204,296.552
0.0653266,0.00510204,296.435
0.0658291,0.00510204,296.307
0.0663317,0.00510204,296.168
0.0668342,0.00510204,296.014
0.0673367,0.00510204,295.875
0.0678392,0.00510204,295.746
0.0683417,0.00510204,295.627
0.0688442,0.00510204,295.516
0.0693467,0.00510204,295.412
0.0698492,0.00510204,295.313
0.0703518,0.00510204,295.219
0.0708543,0.00510204,295.131
0.0713568,0.00510204,295.046
0.0718593,0.00510204,294.966
0.0723618,0.00510204,294.889
0.0728643,0.00510204,294.815
0.0733668,0.00510204,294.745
0.0738693,0.00510204,294.678
0.0743719,0.00510204,294.614
0.0748744,0.00510204,294.553
0.0753769,0.00510204,294.494
0.0758794,0.00510204,294.438
0.0763819,0.00510204,294.384
0.0768844,0.00510204,294.333
0.0773869,0.00510204,294.284
0.0778894,0.00510204,294.237
0.078392,0.00510204,294.191
0.0788945,0.00510204,294.148
0.079397,0.00510204,294.107
0.0798995,0.00510204,294.067
0.080402,0.00510204,294.029
0.0809045,0.00510204,293.993
0.081407,0.00510204,293.958
0.0819095,0.00510204,293.925
0.0824121,0.00510204,293.894
0.0829146,0.00510204,293.863
0.0834171,0.00510204,293.834
0.0839196,0.00510204,293.807
0.0844221,0.00510204,293.78
0.0849246,0.00510204,293.755
0.0854271,0.00510204,293.731
0.0859296,0.00510204,293.708
0.0864322,0.00510204,293.687
0.0869347,0.00510204,293.666
0.0874372,0.00510204,293.646
0.0879397,0.00510204,293.628
0.0884422,0.00510204,293.61
0.0889447,0.00510204,293.593
0.0894472,0.00510204,293.577
0.0899497,0.00510204,293.562
0.0904523,0.00510204,293.548
0.0909548,0.00510204,293.535
0.0914573,0.00510204,293.523
0.0919598,0.00510204,293.511
0.0924623,0.00510204,293.5
0.0929648,0.00510204,293.49
0.0934673,0.00510204,293.481
0.0939698,0.00510204,293.472
0.0944724,0.00510204,293.464
0.0949749,0.00510204,293.457
0.0954774,0.00510204,293.45
0.0959799,0.00510204,293.444
0.0964824,0.00510204,293.439
0.0969849,0.00510204,293.435
0.0974874,0.00510204,293.431
0.0979899,0.00510204,293.428
0.0984925,0.00510204,293.425
0.098995,0.00510204,293.423
0.0994975,0.00510204,293.422
0.1,0.00510204,293.421
0,0.00530612,293.43
0.000502513,0.00530612,293.431
0.00100503,0.00530612,293.432
0.00150754,0.00530612,293.434
0.00201005,0.00530612,293.437
0.00251256,0.00530612,293.441
0.00301508,0.00530612,293.445
0.00351759,0.00530612,293.449
0.0040201,0.00530612,293.455
0.00452261,0.00530612,293.461
0.00502513,0.00530612,293.468
0.00552764,0.00530612,293.475
0.00603015,0.00530612,293.484
0.00653266,0.00530612,293.493
0.00703518,0.00530612,293.502
0.00753769,0.00530612,293.513
0.0080402,0.00530612,293.524
0.00854271,0.00530612,293.536
0.00904523,0.00530612,293.549
0.00954774,0.00530612,293.563
0.0100503,0.00530612,293.578
0.0105528,0.00530612,293.594
0.0110553,0.00530612,293.61
0.0115578,0.00530612,293.628
0.0120603,0.00530612,293.646
0.0125628,0.00530612,293.665
0.0130653,0.00530612,293.686
0.0135678,0.00530612,293.707
0.0140704,0.00530612,293.73
0.0145729,0.00530612,293.754
0.0150754,0.00530612,293.779
0.0155779,0.00530612,293.805
0.0160804,0.00530612,293.833
0.0165829,0.00530612,293.861
0.0170854,0.00530612,293.891
0.0175879,0.00530612,293.923
0.0180905,0.00530612,293.956
0.018593,0.00530612,293.991
0.0190955,0.00530612,294.027
0.019598,0.00530612,294.064
0.0201005,0.00530612,294.104
0.020603,0.00530612,294.145
0.0211055,0.00530612,294.188
0.021608,0.00530612,294.233
0.0221106,0.00530612,294.28
0.0226131,0.00530612,294.33
0.0231156,0.00530612,294.381
0.0236181,0.00530612,294.435
0.0241206,0.00530612,294.491
0.0246231,0.00530612,294.549
0.0251256,0.00530612,294.611
0.0256281,0.00530612,294.675
0.0261307,0.00530612,294.742
0.0266332,0.00530612,294.812
0.0271357,0.00530612,294.885
0.0276382,0.00530612,294.962
0.0281407,0.00530612,295.042
0.0286432,0.00530612,295.127
0.0291457,0.00530612,295.215
0.0296482,0.00530612,295.309
0.0301508,0.00530612,295.407
0.0306533,0.00530612,295.512
0.0311558,0.00530612,295.623
0.0316583,0.00530612,295.741
0.0321608,0.00530612,295.869
0.0326633,0.00530612,296.008
0.0331658,0.00530612,296.162
0.0336683,0.00530612,296.3
0.0341709,0.00530612,296.427
0.0346734,0.00530612,296.544
0.0351759,0.00530612,296.652
0.0356784,0.00530612,296.753
0.0361809,0.00530612,296.848
0.0366834,0.00530612,296.937
0.0371859,0.00530612,297.021
0.0376884,0.00530612,297.099
0.038191,0.00530612,297.173
0.0386935,0.00530612,297.243
0.039196,0.00530612,297.308
0.0396985,0.00530612,297.37
0.040201,0.00530612,297.427
0.0407035,0.00530612,297.481
0.041206,0.00530612,297.532
0.0417085,0.00530612,297.579
0.0422111,0.00530612,297.623
0.0427136,0.00530612,297.663
0.0432161,0.00530612,297.701
0.0437186,0.00530612,297.735
0.0442211,0.00530612,297.766
0.0447236,0.00530612,297.795
0.0452261,0.00530612,297.82
0.0457286,0.00530612,297.843
0.0462312,0.00530612,297.863
0.0467337,0.00530612,297.88
0.0472362,0.00530612,297.895
0.0477387,0.00530612,297.907
0.0482412,0.00530612,297.916
0.0487437,0.00530612,297.923
0.0492462,0.00530612,297.927
0.0497487,0.00530612,297.928
0.0502513,0.00530612,297.927
0.0507538,0.00530612,297.923
0.0512563,0.00530612,297.916
0.0517588,0.00530612,297.907
0.0522613,0.00530612,297.896
0.0527638,0.00530612,297.881
0.0532663,0.00530612,297.864
0.0537688,0.00530612,297.844
0.0542714,0.00530612,297.821
0.0547739,0.00530612,297.796
0.0552764,0.00530612,297.768
0.0557789,0.00530612,297.736
0.0562814,0.00530612,297.702
0.0567839,0.00530612,297.665
0.0572864,0.00530612,297.624
0.0577889,0.00530612,297.581
0.0582915,0.00530612,297.534
0.058794,0.00530612,297.483
0.0592965,0.00530612,297.43
0.059799,0.00530612,297.372
0.0603015,0.00530612,297.311
0.060804,0.00530612,297.245
0.0613065,0.00530612,297.176
0.061809,0.00530612,297.102
0.0623116,0.00530612,297.023
0.0628141,0.00530612,296.94
0.0633166,0.00530612,296.851
0.0638191,0.00530612,296.756
0.0643216,0.00530612,296.655
0.0648241,0.00530612,296.547
0.0653266,0.00530612,296.43
0.0658291,0.00530612,296.303
0.0663317,0.00530612,296.165
0.0668342,0.00530612,296.012
0.0673367,0.00530612,295.873
0.0678392,0.00530612,295.745
0.0683417,0.00530612,295.626
0.0688442,0.00530612,295.515
0.0693467,0.00530612,295.411
0.0698492,0.00530612,295.312
0.0703518,0.00530612,295.219
0.0708543,0.00530612,295.13
0.0713568,0.00530612,295.046
0.0718593,0.00530612,294.965
0.0723618,0.00530612,294.889
0.0728643,0.00530612,294.815
0.0733668,0.00530612,294.745
0.0738693,0.00530612,294.678
0.0743719,0.00530612,294.614
0.0748744,0.00530612,294.553
0.0753769,0.00530612,294.494
0.0758794,0.00530612,294.438
0.0763819,0.00530612,294.384
0.0768844,0.00530612,294.333
0.0773869,0.00530612,294.284
0.0778894,0.00530612,294.236
0.078392,0.00530612,294.191
0.0788945,0.00530612,294.148
0.079397,0.00530612,294.107
0.0798995,0.00530612,294.067
0.080402,0.00530612,294.029
0.0809045,0.00530612,293.993
0.081407,0.00530612,293.958
0.0819095,0.00530612,293.925
0.0824121,0.00530612,293.894
0.0829146,0.00530612,293.863
0.0834171,0.00530612,293.834
0.0839196,0.00530612,293.807
0.0844221,0.00530612,293.78
0.0849246,0.00530612,293.755
0.0854271,0.00530612,293.731
0.0859296,0.00530612,293.708
0.0864322,0.00530612,293.687
0.0869347,0.00530612,293.666
0.0874372,0.00530612,293.646
0.0879397,0.00530612,293.628
0.0884422,0.00530612,293.61
0.0889447,0.00530612,293.593
0.0894472,0.00530612,293.577
0.0899497,0.00530612,293.562
0.0904523,0.00530612,293.548
0.0909548,0.00530612,293.535
0.0914573,0.00530612,293.523
0.0919598,0.00530612,293.511
0.0924623,0.00530612,293.5
0.0929648,0.00530612,293.49
0.0934673,0.00530612,293.481
0.0939698,0.00530612,293.472
0.0944724,0.00530612,293.464
0.0949749,0.00530612,293.457
0.0954774,0.00530612,293.45
0.0959799,0.00530612,293.444
0.0964824,0.00530612,293.439
0.0969849,0.00530612,293.435
0.0974874,0.00530612,293.431
0.0979899,0.00530612,293.428
0.0984925,0.00530612,293.425
0.098995,0.00530612,293.423
0.0994975,0.00530612,293.422
0.1,0.00530612,293.421
0,0.0055102,293.43
0.000502513,0.0055102,293.431
0.00100503,0.0055102,293.432
0.00150754,0.0055102,293.434
0.00201005,0.0055102,293.437
0.00251256,0.0055102,293.441
0.00301508,0.0055102,293.445
0.00351759,0.0055102,293.449
0.0040201,0.0055102,293.455
0.00452261,0.0055102,293.461
0.00502513,0.0055102,293.468
0.00552764,0.0055102,293.475
0.00603015,0.0055102,293.484
0.00653266,0.0055102,293.493
0.00703518,0.0055102,293.502
0.00753769,0.0055102,293.513
0.0080402,0.0055102,293.524
0.00854271,0.0055102,293.536
0.00904523,0.0055102,293.549
0.00954774,0.0055102,293.563
0.0100503,0.0055102,293.578
0.0105528,0.0055102,293.594
0.0110553,0.0055102,293.61
0.0115578,0.0055102,293.627
0.0120603,0.0055102,293.646
0.0125628,0.0055102,293.665
0.0130653,0.0055102,293.686
0.0135678,0.0055102,293.707
0.0140704,0.0055102,293.73
0.0145729,0.0055102,293.754
0.0150754,0.0055102,293.779
0.0155779,0.0055102,293.805
0.0160804,0.0055102,293.832
0.0165829,0.0055102,293.861
0.0170854,0.0055102,293.891
0.0175879,0.0055102,293.923
0.0180905,0.0055102,293.956
0.018593,0.0055102,293.99
0.0190955,0.0055102,294.027
0.019598,0.0055102,294.064
0.0201005,0.0055102,294.104
0.020603,0.0055102,294.145
0.0211055,0.0055102,294.188
0.021608,0.0055102,294.233
0.0221106,0.0055102,294.28
0.0226131,0.0055102,294.33
0.0231156,0.0055102,294.381
0.0236181,0.0055102,294.435
0.0241206,0.0055102,294.491
0.0246231,0.0055102,294.549
0.0251256,0.0055102,294.611
0.0256281,0.0055102,294.675
0.0261307,0.0055102,294.741
0.0266332,0.0055102,294.811
0.0271357,0.0055102,294.885
0.0276382,0.0055102,294.961
0.0281407,0.0055102,295.042
0.0286432,0.0055102,295.126
0.0291457,0.0055102,295.215
0.0296482,0.0055102,295.308
0.0301508,0.0055102,295.406
0.0306533,0.0055102,295.51
0.0311558,0.0055102,295.621
0.0316583,0.0055102,295.739
0.0321608,0.0055102,295.866
0.0326633,0.0055102,296.004
0.0331658,0.0055102,296.156
0.0336683,0.0055102,296.294
0.0341709,0.0055102,296.419
0.0346734,0.0055102,296.536
0.0351759,0.0055102,296.644
0.0356784,0.0055102,296.745
0.0361809,0.0055102,296.839
0.0366834,0.0055102,296.928
0.0371859,0.0055102,297.011
0.0376884,0.0055102,297.09
0.038191,0.0055102,297.164
0.0386935,0.0055102,297.233
0.039196,0.0055102,297.299
0.0396985,0.0055102,297.36
0.040201,0.0055102,297.418
0.0407035,0.0055102,297.472
0.041206,0.0055102,297.522
0.0417085,0.0055102,297.569
0.0422111,0.0055102,297.613
0.0427136,0.0055102,297.654
0.0432161,0.0055102,297.691
0.0437186,0.0055102,297.725
0.0442211,0.0055102,297.757
0.0447236,0.0055102,297.785
0.0452261,0.0055102,297.811
0.0457286,0.0055102,297.833
0.0462312,0.0055102,297.853
0.0467337,0.0055102,297.871
0.0472362,0.0055102,297.885
0.0477387,0.0055102,297.897
0.0482412,0.0055102,297.906
0.0487437,0.0055102,297.913
0.0492462,0.0055102,297.917
0.0497487,0.0055102,297.918
0.0502513,0.0055102,297.917
0.0507538,0.0055102,297.913
0.0512563,0.0055102,297.907
0.0517588,0.0055102,297.898
0.0522613,0.0055102,297.886
0.0527638,0.0055102,297.871
0.0532663,0.0055102,297.854
0.0537688,0.0055102,297.834
0.0542714,0.0055102,297.812
0.0547739,0.0055102,297.786
0.0552764,0.0055102,297.758
0.0557789,0.0055102,297.727
0.0562814,0.0055102,297.693
0.0567839,0.0055102,297.655
0.0572864,0.0055102,297.615
0.0577889,0.0055102,297.571
0.0582915,0.0055102,297.524
0.058794,0.0055102,297.474
0.0592965,0.0055102,297.42
0.059799,0.0055102,297.362
0.0603015,0.0055102,297.301
0.060804,0.0055102,297.236
0.0613065,0.0055102,297.166
0.061809,0.0055102,297.093
0.0623116,0.0055102,297.014
0.0628141,0.0055102,296.931
0.0633166,0.0055102,296.842
0.0638191,0.0055102,296.748
0.0643216,0.0055102,296.647
0.0648241,0.0055102,296.539
0.0653266,0.0055102,296.423
0.0658291,0.0055102,296.297
0.0663317,0.0055102,296.159
0.0668342,0.0055102,296.008
0.0673367,0.0055102,295.869
0.0678392,0.0055102,295.742
0.0683417,0.0055102,295.624
0.0688442,0.0055102,295.514
0.0693467,0.0055102,295.41
0.0698492,0.0055102,295.311
0.0703518,0.0055102,295.218
0.0708543,0.0055102,295.13
0.0713568,0.0055102,295.045
0.0718593,0.0055102,294.965
0.0723618,0.0055102,294.888
0.0728643,0.0055102,294.815
0.0733668,0.0055102,294.745
0.0738693,0.0055102,294.678
0.0743719,0.0055102,294.614
0.0748744,0.0055102,294.553
0.0753769,0.0055102,294.494
0.0758794,0.0055102,294.438
0.0763819,0.0055102,294.384
0.0768844,0.0055102,294.333
0.0773869,0.0055102,294.283
0.0778894,0.0055102,294.236
0.078392,0.0055102,294.191
0.0788945,0.0055102,294.148
0.079397,0.0055102,294.107
0.0798995,0.0055102,294.067
0.080402,0.0055102,294.029
0.0809045,0.0055102,293.993
0.081407,0.0055102,293.958
0.0819095,0.0055102,293.925
0.0824121,0.0055102,293.893
0.0829146,0.0055102,293.863
0.0834171,0.0055102,293.834
0.0839196,0.0055102,293.807
0.0844221,0.0055102,293.78
0.0849246,0.0055102,293.755
0.0854271,0.0055102,293.731
0.0859296,0.0055102,293.708
0.0864322,0.0055102,293.687
0.0869347,0.0055102,293.666
0.0874372,0.0055102,293.646
0.0879397,0.0055102,293.628
0.0884422,0.0055102,293.61
0.0889447,0.0055102,293.593
0.0894472,0.0055102,293.577
0.0899497,0.0055102,293.562
0.0904523,0.0055102,293.548
0.0909548,0.0055102,293.535
0.0914573,0.0055102,293.523
0.0919598,0.0055102,293.511
0.0924623,0.0055102,293.5
0.0929648,0.0055102,293.49
0.0934673,0.0055102,293.48
0.0939698,0.0055102,293.472
0.0944724,0.0055102,293.464
0.0949749,0.0055102,293.457
0.0954774,0.0055102,293.45
0.0959799,0.0055102,293.444
0.0964824,0.0055102,293.439
0.0969849,0.0055102,293.435
0.0974874,0.0055102,293.431
0.0979899,0.0055102,293.428
0.0984925,0.0055102,293.425
0.098995,0.0055102,293.423
0.0994975,0.0055102,293.422
0.1,0.0055102,293.421
0,0.00571429,293.43
0.000502513,0.00571429,293.431
0.00100503,0.00571429,293.432
0.00150754,0.00571429,293.434
0.00201005,0.00571429,293.437
0.00251256,0.00571429,293.441
0.00301508,0.00571429,293.445
0.00351759,0.00571429,293.449
0.0040201,0.00571429,293.455
0.00452261,0.00571429,293.461
0.00502513,0.00571429,293.468
0.00552764,0.00571429,293.475
0.00603015,0.00571429,293.484
0.00653266,0.00571429,293.493
0.00703518,0.00571429,293.502
0.00753769,0.00571429,293.513
0.0080402,0.00571429,293.524
0.00854271,0.00571429,293.536
0.00904523,0.00571429,293.549
0.00954774,0.00571429,293.563
0.0100503,0.00571429,293.578
0.0105528,0.00571429,293.593
0.0110553,0.00571429,293.61
0.0115578,0.00571429,293.627
0.0120603,0.00571429,293.646
0.0125628,0.00571429,293.665
0.0130653,0.00571429,293.686
0.0135678,0.00571429,293.707
0.0140704,0.00571429,293.73
0.0145729,0.00571429,293.754
0.0150754,0.00571429,293.779
0.0155779,0.00571429,293.805
0.0160804,0.00571429,293.832
0.0165829,0.00571429,293.861
0.0170854,0.00571429,293.891
0.0175879,0.00571429,293.923
0.0180905,0.00571429,293.956
0.018593,0.00571429,293.99
0.0190955,0.00571429,294.026
0.019598,0.00571429,294.064
0.0201005,0.00571429,294.104
0.020603,0.00571429,294.145
0.0211055,0.00571429,294.188
0.021608,0.00571429,294.233
0.0221106,0.00571429,294.28
0.0226131,0.00571429,294.329
0.0231156,0.00571429,294.381
0.0236181,0.00571429,294.434
0.0241206,0.00571429,294.49
0.0246231,0.00571429,294.549
0.0251256,0.00571429,294.61
0.0256281,0.00571429,294.674
0.0261307,0.00571429,294.741
0.0266332,0.00571429,294.811
0.0271357,0.00571429,294.884
0.0276382,0.00571429,294.961
0.0281407,0.00571429,295.041
0.0286432,0.00571429,295.125
0.0291457,0.00571429,295.214
0.0296482,0.00571429,295.307
0.0301508,0.00571429,295.405
0.0306533,0.00571429,295.508
0.0311558,0.00571429,295.618
0.0316583,0.00571429,295.736
0.0321608,0.00571429,295.862
0.0326633,0.00571429,295.998
0.0331658,0.00571429,296.149
0.0336683,0.00571429,296.285
0.0341709,0.00571429,296.409
0.0346734,0.00571429,296.525
0.0351759,0.00571429,296.632
0.0356784,0.00571429,296.733
0.0361809,0.00571429,296.827
0.0366834,0.00571429,296.915
0.0371859,0.00571429,296.999
0.0376884,0.00571429,297.077
0.038191,0.00571429,297.151
0.0386935,0.00571429,297.22
0.039196,0.00571429,297.286
0.0396985,0.00571429,297.347
0.040201,0.00571429,297.405
0.0407035,0.00571429,297.459
0.041206,0.00571429,297.509
0.0417085,0.00571429,297.556
0.0422111,0.00571429,297.6
0.0427136,0.00571429,297.64
0.0432161,0.00571429,297.678
0.0437186,0.00571429,297.712
0.0442211,0.00571429,297.743
0.0447236,0.00571429,297.772
0.0452261,0.00571429,297.797
0.0457286,0.00571429,297.82
0.0462312,0.00571429,297.84
0.0467337,0.00571429,297.857
0.0472362,0.00571429,297.872
0.0477387,0.00571429,297.884
0.0482412,0.00571429,297.893
0.0487437,0.00571429,297.9
0.0492462,0.00571429,297.904
0.0497487,0.00571429,297.905
0.0502513,0.00571429,297.904
0.0507538,0.00571429,297.9
0.0512563,0.00571429,297.893
0.0517588,0.00571429,297.884
0.0522613,0.00571429,297.873
0.0527638,0.00571429,297.858
0.0532663,0.00571429,297.841
0.0537688,0.00571429,297.821
0.0542714,0.00571429,297.799
0.0547739,0.00571429,297.773
0.0552764,0.00571429,297.745
0.0557789,0.00571429,297.714
0.0562814,0.00571429,297.679
0.0567839,0.00571429,297.642
0.0572864,0.00571429,297.602
0.0577889,0.00571429,297.558
0.0582915,0.00571429,297.511
0.058794,0.00571429,297.461
0.0592965,0.00571429,297.407
0.059799,0.00571429,297.349
0.0603015,0.00571429,297.288
0.060804,0.00571429,297.223
0.0613065,0.00571429,297.153
0.061809,0.00571429,297.08
0.0623116,0.00571429,297.001
0.0628141,0.00571429,296.918
0.0633166,0.00571429,296.83
0.0638191,0.00571429,296.736
0.0643216,0.00571429,296.635
0.0648241,0.00571429,296.528
0.0653266,0.00571429,296.412
0.0658291,0.00571429,296.288
0.0663317,0.00571429,296.152
0.0668342,0.00571429,296.002
0.0673367,0.00571429,295.865
0.0678392,0.00571429,295.739
0.0683417,0.00571429,295.622
0.0688442,0.00571429,295.512
0.0693467,0.00571429,295.408
0.0698492,0.00571429,295.31
0.0703518,0.00571429,295.217
0.0708543,0.00571429,295.129
0.0713568,0.00571429,295.045
0.0718593,0.00571429,294.964
0.0723618,0.00571429,294.888
0.0728643,0.00571429,294.814
0.0733668,0.00571429,294.745
0.0738693,0.00571429,294.678
0.0743719,0.00571429,294.614
0.0748744,0.00571429,294.552
0.0753769,0.00571429,294.494
0.0758794,0.00571429,294.438
0.0763819,0.00571429,294.384
0.0768844,0.00571429,294.333
0.0773869,0.00571429,294.283
0.0778894,0.00571429,294.236
0.078392,0.00571429,294.191
0.0788945,0.00571429,294.148
0.079397,0.00571429,294.106
0.0798995,0.00571429,294.067
0.080402,0.00571429,294.029
0.0809045,0.00571429,293.993
0.081407,0.00571429,293.958
0.0819095,0.00571429,293.925
0.0824121,0.00571429,293.893
0.0829146,0.00571429,293.863
0.0834171,0.00571429,293.834
0.0839196,0.00571429,293.807
0.0844221,0.00571429,293.78
0.0849246,0.00571429,293.755
0.0854271,0.00571429,293.731
0.0859296,0.00571429,293.708
0.0864322,0.00571429,293.686
0.0869347,0.00571429,293.666
0.0874372,0.00571429,293.646
0.0879397,0.00571429,293.628
0.0884422,0.00571429,293.61
0.0889447,0.00571429,293.593
0.0894472,0.00571429,293.577
0.0899497,0.00571429,293.562
0.0904523,0.00571429,293.548
0.0909548,0.00571429,293.535
0.0914573,0.00571429,293.522
0.0919598,0.00571429,293.511
0.0924623,0.00571429,293.5
0.0929648,0.00571429,293.49
0.0934673,0.00571429,293.48
0.0939698,0.00571429,293.472
0.0944724,0.00571429,293.464
0.0949749,0.00571429,293.457
0.0954774,0.00571429,293.45
0.0959799,0.00571429,293.444
0.0964824,0.00571429,293.439
0.0969849,0.00571429,293.435
0.0974874,0.00571429,293.431
0.0979899,0.00571429,293.427
0.0984925,0.00571429,293.425
0.098995,0.00571429,293.423
0.0994975,0.00571429,293.422
0.1,0.00571429,293.421
0,0.00591837,293.43
0.000502513,0.00591837,293.431
0.00100503,0.00591837,293.432
0.00150754,0.00591837,293.434
0.00201005,0.00591837,293.437
0.00251256,0.00591837,293.441
0.00301508,0.00591837,293.445
0.00351759,0.00591837,293.449
0.0040201,0.00591837,293.455
0.00452261,0.00591837,293.461
0.00502513,0.00591837,293.468
0.00552764,0.00591837,293.475
0.00603015,0.00591837,293.484
0.00653266,0.00591837,293.493
0.00703518,0.00591837,293.502
0.00753769,0.00591837,293.513
0.0080402,0.00591837,293.524
0.00854271,0.00591837,293.536
0.00904523,0.00591837,293.549
0.00954774,0.00591837,293.563
0.0100503,0.00591837,293.578
0.0105528,0.00591837,293.593
0.0110553,0.00591837,293.61
0.0115578,0.00591837,293.627
0.0120603,0.00591837,293.646
