y,z,T
0.0539394,0.00346939,294.589
0.0545455,0.00346939,294.557
0.0551515,0.00346939,294.528
0.0557576,0.00346939,294.503
0.0563636,0.00346939,294.481
0.0569697,0.00346939,294.463
0.0575758,0.00346939,294.448
0.0581818,0.00346939,294.436
0.0587879,0.00346939,294.428
0.0593939,0.00346939,294.422
0.06,0.00346939,294.42
0,0.00367347,294.484
0.000606061,0.00367347,294.486
0.00121212,0.00367347,294.491
0.00181818,0.00367347,294.5
0.00242424,0.00367347,294.513
0.0030303,0.00367347,294.529
0.00363636,0.00367347,294.548
0.00424242,0.00367347,294.571
0.00484848,0.00367347,294.597
0.00545455,0.00367347,294.627
0.00606061,0.00367347,294.661
0.00666667,0.00367347,294.698
0.00727273,0.00367347,294.739
0.00787879,0.00367347,294.784
0.00848485,0.00367347,294.833
0.00909091,0.00367347,294.886
0.00969697,0.00367347,294.943
0.010303,0.00367347,295.004
0.0109091,0.00367347,295.07
0.0115152,0.00367347,295.14
0.0121212,0.00367347,295.215
0.0127273,0.00367347,295.294
0.0133333,0.00367347,295.378
0.0139394,0.00367347,295.467
0.0145455,0.00367347,295.562
0.0151515,0.00367347,295.662
0.0157576,0.00367347,295.768
0.0163636,0.00367347,295.88
0.0169697,0.00367347,295.999
0.0175758,0.00367347,296.125
0.0181818,0.00367347,296.259
0.0187879,0.00367347,296.403
0.0193939,0.00367347,296.56
0.02,0.00367347,296.732
0.0206061,0.00367347,296.885
0.0212121,0.00367347,297.022
0.0218182,0.00367347,297.147
0.0224242,0.00367347,297.26
0.0230303,0.00367347,297.362
0.0236364,0.00367347,297.454
0.0242424,0.00367347,297.536
0.0248485,0.00367347,297.609
0.0254545,0.00367347,297.673
0.0260606,0.00367347,297.728
0.0266667,0.00367347,297.774
0.0272727,0.00367347,297.812
0.0278788,0.00367347,297.841
0.0284848,0.00367347,297.862
0.0290909,0.00367347,297.874
0.029697,0.00367347,297.878
0.030303,0.00367347,297.874
0.0309091,0.00367347,297.861
0.0315152,0.00367347,297.84
0.0321212,0.00367347,297.81
0.0327273,0.00367347,297.772
0.0333333,0.00367347,297.725
0.0339394,0.00367347,297.67
0.0345455,0.00367347,297.605
0.0351515,0.00367347,297.532
0.0357576,0.00367347,297.449
0.0363636,0.00367347,297.357
0.0369697,0.00367347,297.254
0.0375758,0.00367347,297.141
0.0381818,0.00367347,297.016
0.0387879,0.00367347,296.877
0.0393939,0.00367347,296.724
0.04,0.00367347,296.551
0.0406061,0.00367347,296.394
0.0412121,0.00367347,296.249
0.0418182,0.00367347,296.114
0.0424242,0.00367347,295.987
0.0430303,0.00367347,295.867
0.0436364,0.00367347,295.754
0.0442424,0.00367347,295.647
0.0448485,0.00367347,295.546
0.0454545,0.00367347,295.451
0.0460606,0.00367347,295.36
0.0466667,0.00367347,295.275
0.0472727,0.00367347,295.195
0.0478788,0.00367347,295.119
0.0484848,0.00367347,295.047
0.0490909,0.00367347,294.98
0.049697,0.00367347,294.918
0.050303,0.00367347,294.859
0.0509091,0.00367347,294.805
0.0515152,0.00367347,294.754
0.0521212,0.00367347,294.707
0.0527273,0.00367347,294.664
0.0533333,0.00367347,294.625
0.0539394,0.00367347,294.589
0.0545455,0.00367347,294.557
0.0551515,0.00367347,294.529
0.0557576,0.00367347,294.504
0.0563636,0.00367347,294.482
0.0569697,0.00367347,294.463
0.0575758,0.00367347,294.448
0.0581818,0.00367347,294.437
0.0587879,0.00367347,294.428
0.0593939,0.00367347,294.423
0.06,0.00367347,294.421
0,0.00387755,294.484
0.000606061,0.00387755,294.487
0.00121212,0.00387755,294.492
0.00181818,0.00387755,294.501
0.00242424,0.00387755,294.513
0.0030303,0.00387755,294.529
0.00363636,0.00387755,294.549
0.00424242,0.00387755,294.571
0.00484848,0.00387755,294.598
0.00545455,0.00387755,294.628
0.00606061,0.00387755,294.661
0.00666667,0.00387755,294.699
0.00727273,0.00387755,294.74
0.00787879,0.00387755,294.785
0.00848485,0.00387755,294.834
0.00909091,0.00387755,294.887
0.00969697,0.00387755,294.944
0.010303,0.00387755,295.005
0.0109091,0.00387755,295.071
0.0115152,0.00387755,295.141
0.0121212,0.00387755,295.215
0.0127273,0.00387755,295.295
0.0133333,0.00387755,295.379
0.0139394,0.00387755,295.468
0.0145455,0.00387755,295.563
0.0151515,0.00387755,295.663
0.0157576,0.00387755,295.769
0.0163636,0.00387755,295.882
0.0169697,0.00387755,296.001
0.0175758,0.00387755,296.128
0.0181818,0.00387755,296.263
0.0187879,0.00387755,296.409
0.0193939,0.00387755,296.568
0.02,0.00387755,296.744
0.0206061,0.00387755,296.899
0.0212121,0.00387755,297.039
0.0218182,0.00387755,297.164
0.0224242,0.00387755,297.278
0.0230303,0.00387755,297.38
0.0236364,0.00387755,297.472
0.0242424,0.00387755,297.555
0.0248485,0.00387755,297.628
0.0254545,0.00387755,297.692
0.0260606,0.00387755,297.747
0.0266667,0.00387755,297.793
0.0272727,0.00387755,297.831
0.0278788,0.00387755,297.86
0.0284848,0.00387755,297.881
0.0290909,0.00387755,297.893
0.029697,0.00387755,297.897
0.030303,0.00387755,297.893
0.0309091,0.00387755,297.88
0.0315152,0.00387755,297.859
0.0321212,0.00387755,297.829
0.0327273,0.00387755,297.791
0.0333333,0.00387755,297.744
0.0339394,0.00387755,297.689
0.0345455,0.00387755,297.624
0.0351515,0.00387755,297.551
0.0357576,0.00387755,297.468
0.0363636,0.00387755,297.375
0.0369697,0.00387755,297.272
0.0375758,0.00387755,297.158
0.0381818,0.00387755,297.032
0.0387879,0.00387755,296.892
0.0393939,0.00387755,296.736
0.04,0.00387755,296.559
0.0406061,0.00387755,296.4
0.0412121,0.00387755,296.253
0.0418182,0.00387755,296.117
0.0424242,0.00387755,295.989
0.0430303,0.00387755,295.869
0.0436364,0.00387755,295.756
0.0442424,0.00387755,295.649
0.0448485,0.00387755,295.547
0.0454545,0.00387755,295.452
0.0460606,0.00387755,295.361
0.0466667,0.00387755,295.276
0.0472727,0.00387755,295.195
0.0478788,0.00387755,295.12
0.0484848,0.00387755,295.048
0.0490909,0.00387755,294.981
0.049697,0.00387755,294.918
0.050303,0.00387755,294.86
0.0509091,0.00387755,294.805
0.0515152,0.00387755,294.755
0.0521212,0.00387755,294.708
0.0527273,0.00387755,294.665
0.0533333,0.00387755,294.626
0.0539394,0.00387755,294.59
0.0545455,0.00387755,294.558
0.0551515,0.00387755,294.529
0.0557576,0.00387755,294.504
0.0563636,0.00387755,294.482
0.0569697,0.00387755,294.464
0.0575758,0.00387755,294.449
0.0581818,0.00387755,294.437
0.0587879,0.00387755,294.429
0.0593939,0.00387755,294.424
0.06,0.00387755,294.422
0,0.00408163,294.485
0.000606061,0.00408163,294.487
0.00121212,0.00408163,294.493
0.00181818,0.00408163,294.502
0.00242424,0.00408163,294.514
0.0030303,0.00408163,294.53
0.00363636,0.00408163,294.549
0.00424242,0.00408163,294.572
0.00484848,0.00408163,294.598
0.00545455,0.00408163,294.628
0.00606061,0.00408163,294.662
0.00666667,0.00408163,294.699
0.00727273,0.00408163,294.741
0.00787879,0.00408163,294.786
0.00848485,0.00408163,294.835
0.00909091,0.00408163,294.887
0.00969697,0.00408163,294.945
0.010303,0.00408163,295.006
0.0109091,0.00408163,295.071
0.0115152,0.00408163,295.142
0.0121212,0.00408163,295.216
0.0127273,0.00408163,295.296
0.0133333,0.00408163,295.38
0.0139394,0.00408163,295.469
0.0145455,0.00408163,295.564
0.0151515,0.00408163,295.664
0.0157576,0.00408163,295.77
0.0163636,0.00408163,295.883
0.0169697,0.00408163,296.003
0.0175758,0.00408163,296.13
0.0181818,0.00408163,296.267
0.0187879,0.00408163,296.414
0.0193939,0.00408163,296.575
0.02,0.00408163,296.754
0.0206061,0.00408163,296.911
0.0212121,0.00408163,297.052
0.0218182,0.00408163,297.178
0.0224242,0.00408163,297.292
0.0230303,0.00408163,297.395
0.0236364,0.00408163,297.488
0.0242424,0.00408163,297.57
0.0248485,0.00408163,297.643
0.0254545,0.00408163,297.708
0.0260606,0.00408163,297.763
0.0266667,0.00408163,297.809
0.0272727,0.00408163,297.847
0.0278788,0.00408163,297.876
0.0284848,0.00408163,297.897
0.0290909,0.00408163,297.909
0.029697,0.00408163,297.913
0.030303,0.00408163,297.909
0.0309091,0.00408163,297.896
0.0315152,0.00408163,297.875
0.0321212,0.00408163,297.845
0.0327273,0.00408163,297.807
0.0333333,0.00408163,297.76
0.0339394,0.00408163,297.704
0.0345455,0.00408163,297.64
0.0351515,0.00408163,297.566
0.0357576,0.00408163,297.483
0.0363636,0.00408163,297.39
0.0369697,0.00408163,297.287
0.0375758,0.00408163,297.172
0.0381818,0.00408163,297.045
0.0387879,0.00408163,296.904
0.0393939,0.00408163,296.745
0.04,0.00408163,296.566
0.0406061,0.00408163,296.404
0.0412121,0.00408163,296.256
0.0418182,0.00408163,296.119
0.0424242,0.00408163,295.991
0.0430303,0.00408163,295.87
0.0436364,0.00408163,295.757
0.0442424,0.00408163,295.65
0.0448485,0.00408163,295.548
0.0454545,0.00408163,295.453
0.0460606,0.00408163,295.362
0.0466667,0.00408163,295.277
0.0472727,0.00408163,295.196
0.0478788,0.00408163,295.12
0.0484848,0.00408163,295.049
0.0490909,0.00408163,294.982
0.049697,0.00408163,294.919
0.050303,0.00408163,294.86
0.0509091,0.00408163,294.806
0.0515152,0.00408163,294.755
0.0521212,0.00408163,294.709
0.0527273,0.00408163,294.666
0.0533333,0.00408163,294.626
0.0539394,0.00408163,294.591
0.0545455,0.00408163,294.558
0.0551515,0.00408163,294.53
0.0557576,0.00408163,294.505
0.0563636,0.00408163,294.483
0.0569697,0.00408163,294.464
0.0575758,0.00408163,294.449
0.0581818,0.00408163,294.438
0.0587879,0.00408163,294.429
0.0593939,0.00408163,294.424
0.06,0.00408163,294.422
0,0.00428571,294.485
0.000606061,0.00428571,294.487
0.00121212,0.00428571,294.493
0.00181818,0.00428571,294.502
0.00242424,0.00428571,294.514
0.0030303,0.00428571,294.53
0.00363636,0.00428571,294.55
0.00424242,0.00428571,294.572
0.00484848,0.00428571,294.599
0.00545455,0.00428571,294.629
0.00606061,0.00428571,294.662
0.00666667,0.00428571,294.7
0.00727273,0.00428571,294.741
0.00787879,0.00428571,294.786
0.00848485,0.00428571,294.835
0.00909091,0.00428571,294.888
0.00969697,0.00428571,294.945
0.010303,0.00428571,295.006
0.0109091,0.00428571,295.072
0.0115152,0.00428571,295.142
0.0121212,0.00428571,295.217
0.0127273,0.00428571,295.296
0.0133333,0.00428571,295.38
0.0139394,0.00428571,295.47
0.0145455,0.00428571,295.565
0.0151515,0.00428571,295.665
0.0157576,0.00428571,295.771
0.0163636,0.00428571,295.884
0.0169697,0.00428571,296.004
0.0175758,0.00428571,296.132
0.0181818,0.00428571,296.269
0.0187879,0.00428571,296.418
0.0193939,0.00428571,296.58
0.02,0.00428571,296.761
0.0206061,0.00428571,296.92
0.0212121,0.00428571,297.062
0.0218182,0.00428571,297.189
0.0224242,0.00428571,297.304
0.0230303,0.00428571,297.407
0.0236364,0.00428571,297.499
0.0242424,0.00428571,297.582
0.0248485,0.00428571,297.655
0.0254545,0.00428571,297.72
0.0260606,0.00428571,297.775
0.0266667,0.00428571,297.821
0.0272727,0.00428571,297.859
0.0278788,0.00428571,297.888
0.0284848,0.00428571,297.909
0.0290909,0.00428571,297.921
0.029697,0.00428571,297.925
0.030303,0.00428571,297.921
0.0309091,0.00428571,297.908
0.0315152,0.00428571,297.887
0.0321212,0.00428571,297.857
0.0327273,0.00428571,297.819
0.0333333,0.00428571,297.772
0.0339394,0.00428571,297.716
0.0345455,0.00428571,297.652
0.0351515,0.00428571,297.578
0.0357576,0.00428571,297.495
0.0363636,0.00428571,297.402
0.0369697,0.00428571,297.298
0.0375758,0.00428571,297.183
0.0381818,0.00428571,297.055
0.0387879,0.00428571,296.913
0.0393939,0.00428571,296.753
0.04,0.00428571,296.571
0.0406061,0.00428571,296.408
0.0412121,0.00428571,296.259
0.0418182,0.00428571,296.121
0.0424242,0.00428571,295.992
0.0430303,0.00428571,295.871
0.0436364,0.00428571,295.758
0.0442424,0.00428571,295.65
0.0448485,0.00428571,295.549
0.0454545,0.00428571,295.453
0.0460606,0.00428571,295.363
0.0466667,0.00428571,295.277
0.0472727,0.00428571,295.197
0.0478788,0.00428571,295.121
0.0484848,0.00428571,295.049
0.0490909,0.00428571,294.982
0.049697,0.00428571,294.92
0.050303,0.00428571,294.861
0.0509091,0.00428571,294.806
0.0515152,0.00428571,294.756
0.0521212,0.00428571,294.709
0.0527273,0.00428571,294.666
0.0533333,0.00428571,294.627
0.0539394,0.00428571,294.591
0.0545455,0.00428571,294.559
0.0551515,0.00428571,294.53
0.0557576,0.00428571,294.505
0.0563636,0.00428571,294.483
0.0569697,0.00428571,294.465
0.0575758,0.00428571,294.45
0.0581818,0.00428571,294.438
0.0587879,0.00428571,294.43
0.0593939,0.00428571,294.424
0.06,0.00428571,294.423
0,0.0044898,294.486
0.000606061,0.0044898,294.488
0.00121212,0.0044898,294.493
0.00181818,0.0044898,294.502
0.00242424,0.0044898,294.515
0.0030303,0.0044898,294.531
0.00363636,0.0044898,294.55
0.00424242,0.0044898,294.573
0.00484848,0.0044898,294.599
0.00545455,0.0044898,294.629
0.00606061,0.0044898,294.663
0.00666667,0.0044898,294.7
0.00727273,0.0044898,294.741
0.00787879,0.0044898,294.786
0.00848485,0.0044898,294.835
0.00909091,0.0044898,294.888
0.00969697,0.0044898,294.945
0.010303,0.0044898,295.007
0.0109091,0.0044898,295.072
0.0115152,0.0044898,295.142
0.0121212,0.0044898,295.217
0.0127273,0.0044898,295.297
0.0133333,0.0044898,295.381
0.0139394,0.0044898,295.47
0.0145455,0.0044898,295.565
0.0151515,0.0044898,295.666
0.0157576,0.0044898,295.772
0.0163636,0.0044898,295.885
0.0169697,0.0044898,296.005
0.0175758,0.0044898,296.133
0.0181818,0.0044898,296.271
0.0187879,0.0044898,296.42
0.0193939,0.0044898,296.584
0.02,0.0044898,296.766
0.0206061,0.0044898,296.926
0.0212121,0.0044898,297.069
0.0218182,0.0044898,297.197
0.0224242,0.0044898,297.311
0.0230303,0.0044898,297.415
0.0236364,0.0044898,297.508
0.0242424,0.0044898,297.59
0.0248485,0.0044898,297.664
0.0254545,0.0044898,297.728
0.0260606,0.0044898,297.783
0.0266667,0.0044898,297.829
0.0272727,0.0044898,297.867
0.0278788,0.0044898,297.896
0.0284848,0.0044898,297.917
0.0290909,0.0044898,297.93
0.029697,0.0044898,297.934
0.030303,0.0044898,297.929
0.0309091,0.0044898,297.916
0.0315152,0.0044898,297.895
0.0321212,0.0044898,297.866
0.0327273,0.0044898,297.827
0.0333333,0.0044898,297.78
0.0339394,0.0044898,297.725
0.0345455,0.0044898,297.66
0.0351515,0.0044898,297.586
0.0357576,0.0044898,297.503
0.0363636,0.0044898,297.41
0.0369697,0.0044898,297.306
0.0375758,0.0044898,297.19
0.0381818,0.0044898,297.062
0.0387879,0.0044898,296.919
0.0393939,0.0044898,296.758
0.04,0.0044898,296.575
0.0406061,0.0044898,296.411
0.0412121,0.0044898,296.261
0.0418182,0.0044898,296.122
0.0424242,0.0044898,295.993
0.0430303,0.0044898,295.872
0.0436364,0.0044898,295.758
0.0442424,0.0044898,295.651
0.0448485,0.0044898,295.55
0.0454545,0.0044898,295.454
0.0460606,0.0044898,295.363
0.0466667,0.0044898,295.278
0.0472727,0.0044898,295.197
0.0478788,0.0044898,295.121
0.0484848,0.0044898,295.05
0.0490909,0.0044898,294.983
0.049697,0.0044898,294.92
0.050303,0.0044898,294.861
0.0509091,0.0044898,294.807
0.0515152,0.0044898,294.756
0.0521212,0.0044898,294.709
0.0527273,0.0044898,294.666
0.0533333,0.0044898,294.627
0.0539394,0.0044898,294.591
0.0545455,0.0044898,294.559
0.0551515,0.0044898,294.531
0.0557576,0.0044898,294.505
0.0563636,0.0044898,294.484
0.0569697,0.0044898,294.465
0.0575758,0.0044898,294.45
0.0581818,0.0044898,294.438
0.0587879,0.0044898,294.43
0.0593939,0.0044898,294.425
0.06,0.0044898,294.423
0,0.00469388,294.486
0.000606061,0.00469388,294.488
0.00121212,0.00469388,294.494
0.00181818,0.00469388,294.503
0.00242424,0.00469388,294.515
0.0030303,0.00469388,294.531
0.00363636,0.00469388,294.55
0.00424242,0.00469388,294.573
0.00484848,0.00469388,294.599
0.00545455,0.00469388,294.629
0.00606061,0.00469388,294.663
0.00666667,0.00469388,294.7
0.00727273,0.00469388,294.742
0.00787879,0.00469388,294.787
0.00848485,0.00469388,294.836
0.00909091,0.00469388,294.889
0.00969697,0.00469388,294.946
0.010303,0.00469388,295.007
0.0109091,0.00469388,295.073
0.0115152,0.00469388,295.143
0.0121212,0.00469388,295.217
0.0127273,0.00469388,295.297
0.0133333,0.00469388,295.381
0.0139394,0.00469388,295.471
0.0145455,0.00469388,295.565
0.0151515,0.00469388,295.666
0.0157576,0.00469388,295.772
0.0163636,0.00469388,295.886
0.0169697,0.00469388,296.006
0.0175758,0.00469388,296.134
0.0181818,0.00469388,296.272
0.0187879,0.00469388,296.422
0.0193939,0.00469388,296.586
0.02,0.00469388,296.769
0.0206061,0.00469388,296.93
0.0212121,0.00469388,297.073
0.0218182,0.00469388,297.201
0.0224242,0.00469388,297.316
0.0230303,0.00469388,297.42
0.0236364,0.00469388,297.512
0.0242424,0.00469388,297.595
0.0248485,0.00469388,297.669
0.0254545,0.00469388,297.733
0.0260606,0.00469388,297.788
0.0266667,0.00469388,297.834
0.0272727,0.00469388,297.872
0.0278788,0.00469388,297.901
0.0284848,0.00469388,297.922
0.0290909,0.00469388,297.934
0.029697,0.00469388,297.938
0.030303,0.00469388,297.934
0.0309091,0.00469388,297.921
0.0315152,0.00469388,297.9
0.0321212,0.00469388,297.87
0.0327273,0.00469388,297.832
0.0333333,0.00469388,297.785
0.0339394,0.00469388,297.73
0.0345455,0.00469388,297.665
0.0351515,0.00469388,297.591
0.0357576,0.00469388,297.508
0.0363636,0.00469388,297.414
0.0369697,0.00469388,297.31
0.0375758,0.00469388,297.195
0.0381818,0.00469388,297.066
0.0387879,0.00469388,296.922
0.0393939,0.00469388,296.761
0.04,0.00469388,296.577
0.0406061,0.00469388,296.412
0.0412121,0.00469388,296.262
0.0418182,0.00469388,296.123
0.0424242,0.00469388,295.994
0.0430303,0.00469388,295.873
0.0436364,0.00469388,295.759
0.0442424,0.00469388,295.651
0.0448485,0.00469388,295.55
0.0454545,0.00469388,295.454
0.0460606,0.00469388,295.363
0.0466667,0.00469388,295.278
0.0472727,0.00469388,295.197
0.0478788,0.00469388,295.121
0.0484848,0.00469388,295.05
0.0490909,0.00469388,294.983
0.049697,0.00469388,294.92
0.050303,0.00469388,294.862
0.0509091,0.00469388,294.807
0.0515152,0.00469388,294.756
0.0521212,0.00469388,294.71
0.0527273,0.00469388,294.667
0.0533333,0.00469388,294.627
0.0539394,0.00469388,294.592
0.0545455,0.00469388,294.559
0.0551515,0.00469388,294.531
0.0557576,0.00469388,294.506
0.0563636,0.00469388,294.484
0.0569697,0.00469388,294.465
0.0575758,0.00469388,294.45
0.0581818,0.00469388,294.439
0.0587879,0.00469388,294.43
0.0593939,0.00469388,294.425
0.06,0.00469388,294.423
0,0.00489796,294.486
0.000606061,0.00489796,294.488
0.00121212,0.00489796,294.494
0.00181818,0.00489796,294.503
0.00242424,0.00489796,294.515
0.0030303,0.00489796,294.531
0.00363636,0.00489796,294.55
0.00424242,0.00489796,294.573
0.00484848,0.00489796,294.6
0.00545455,0.00489796,294.63
0.00606061,0.00489796,294.663
0.00666667,0.00489796,294.701
0.00727273,0.00489796,294.742
0.00787879,0.00489796,294.787
0.00848485,0.00489796,294.836
0.00909091,0.00489796,294.889
0.00969697,0.00489796,294.946
0.010303,0.00489796,295.007
0.0109091,0.00489796,295.073
0.0115152,0.00489796,295.143
0.0121212,0.00489796,295.218
0.0127273,0.00489796,295.297
0.0133333,0.00489796,295.381
0.0139394,0.00489796,295.471
0.0145455,0.00489796,295.566
0.0151515,0.00489796,295.666
0.0157576,0.00489796,295.773
0.0163636,0.00489796,295.886
0.0169697,0.00489796,296.006
0.0175758,0.00489796,296.134
0.0181818,0.00489796,296.272
0.0187879,0.00489796,296.422
0.0193939,0.00489796,296.587
0.02,0.00489796,296.77
0.0206061,0.00489796,296.931
0.0212121,0.00489796,297.074
0.0218182,0.00489796,297.202
0.0224242,0.00489796,297.317
0.0230303,0.00489796,297.421
0.0236364,0.00489796,297.514
0.0242424,0.00489796,297.597
0.0248485,0.00489796,297.67
0.0254545,0.00489796,297.734
0.0260606,0.00489796,297.789
0.0266667,0.00489796,297.836
0.0272727,0.00489796,297.873
0.0278788,0.00489796,297.903
0.0284848,0.00489796,297.923
0.0290909,0.00489796,297.936
0.029697,0.00489796,297.94
0.030303,0.00489796,297.935
0.0309091,0.00489796,297.922
0.0315152,0.00489796,297.901
0.0321212,0.00489796,297.872
0.0327273,0.00489796,297.833
0.0333333,0.00489796,297.786
0.0339394,0.00489796,297.731
0.0345455,0.00489796,297.666
0.0351515,0.00489796,297.592
0.0357576,0.00489796,297.509
0.0363636,0.00489796,297.416
0.0369697,0.00489796,297.312
0.0375758,0.00489796,297.196
0.0381818,0.00489796,297.067
0.0387879,0.00489796,296.923
0.0393939,0.00489796,296.762
0.04,0.00489796,296.578
0.0406061,0.00489796,296.413
0.0412121,0.00489796,296.262
0.0418182,0.00489796,296.123
0.0424242,0.00489796,295.994
0.0430303,0.00489796,295.873
0.0436364,0.00489796,295.759
0.0442424,0.00489796,295.651
0.0448485,0.00489796,295.55
0.0454545,0.00489796,295.454
0.0460606,0.00489796,295.364
0.0466667,0.00489796,295.278
0.0472727,0.00489796,295.198
0.0478788,0.00489796,295.122
0.0484848,0.00489796,295.05
0.0490909,0.00489796,294.983
0.049697,0.00489796,294.92
0.050303,0.00489796,294.862
0.0509091,0.00489796,294.807
0.0515152,0.00489796,294.757
0.0521212,0.00489796,294.71
0.0527273,0.00489796,294.667
0.0533333,0.00489796,294.627
0.0539394,0.00489796,294.592
0.0545455,0.00489796,294.56
0.0551515,0.00489796,294.531
0.0557576,0.00489796,294.506
0.0563636,0.00489796,294.484
0.0569697,0.00489796,294.466
0.0575758,0.00489796,294.451
0.0581818,0.00489796,294.439
0.0587879,0.00489796,294.43
0.0593939,0.00489796,294.425
0.06,0.00489796,294.423
0,0.00510204,294.486
0.000606061,0.00510204,294.488
0.00121212,0.00510204,294.494
0.00181818,0.00510204,294.503
0.00242424,0.00510204,294.515
0.0030303,0.00510204,294.531
0.00363636,0.00510204,294.55
0.00424242,0.00510204,294.573
0.00484848,0.00510204,294.6
0.00545455,0.00510204,294.63
0.00606061,0.00510204,294.663
0.00666667,0.00510204,294.701
0.00727273,0.00510204,294.742
0.00787879,0.00510204,294.787
0.00848485,0.00510204,294.836
0.00909091,0.00510204,294.889
0.00969697,0.00510204,294.946
0.010303,0.00510204,295.007
0.0109091,0.00510204,295.073
0.0115152,0.00510204,295.143
0.0121212,0.00510204,295.218
0.0127273,0.00510204,295.297
0.0133333,0.00510204,295.381
0.0139394,0.00510204,295.471
0.0145455,0.00510204,295.566
0.0151515,0.00510204,295.666
0.0157576,0.00510204,295.772
0.0163636,0.00510204,295.885
0.0169697,0.00510204,296.006
0.0175758,0.00510204,296.134
0.0181818,0.00510204,296.272
0.0187879,0.00510204,296.421
0.0193939,0.00510204,296.586
0.02,0.00510204,296.769
0.0206061,0.00510204,296.929
0.0212121,0.00510204,297.072
0.0218182,0.00510204,297.2
0.0224242,0.00510204,297.315
0.0230303,0.00510204,297.419
0.0236364,0.00510204,297.511
0.0242424,0.00510204,297.594
0.0248485,0.00510204,297.668
0.0254545,0.00510204,297.732
0.0260606,0.00510204,297.787
0.0266667,0.00510204,297.833
0.0272727,0.00510204,297.871
0.0278788,0.00510204,297.9
0.0284848,0.00510204,297.921
0.0290909,0.00510204,297.933
0.029697,0.00510204,297.937
0.030303,0.00510204,297.933
0.0309091,0.00510204,297.92
0.0315152,0.00510204,297.899
0.0321212,0.00510204,297.869
0.0327273,0.00510204,297.831
0.0333333,0.00510204,297.784
0.0339394,0.00510204,297.728
0.0345455,0.00510204,297.664
0.0351515,0.00510204,297.59
0.0357576,0.00510204,297.507
0.0363636,0.00510204,297.413
0.0369697,0.00510204,297.309
0.0375758,0.00510204,297.194
0.0381818,0.00510204,297.065
0.0387879,0.00510204,296.922
0.0393939,0.00510204,296.76
0.04,0.00510204,296.577
0.0406061,0.00510204,296.412
0.0412121,0.00510204,296.262
0.0418182,0.00510204,296.123
0.0424242,0.00510204,295.994
0.0430303,0.00510204,295.873
0.0436364,0.00510204,295.759
0.0442424,0.00510204,295.651
0.0448485,0.00510204,295.55
0.0454545,0.00510204,295.454
0.0460606,0.00510204,295.364
0.0466667,0.00510204,295.278
0.0472727,0.00510204,295.198
0.0478788,0.00510204,295.122
0.0484848,0.00510204,295.05
0.0490909,0.00510204,294.983
0.049697,0.00510204,294.92
0.050303,0.00510204,294.862
0.0509091,0.00510204,294.807
0.0515152,0.00510204,294.757
0.0521212,0.00510204,294.71
0.0527273,0.00510204,294.667
0.0533333,0.00510204,294.627
0.0539394,0.00510204,294.592
0.0545455,0.00510204,294.56
0.0551515,0.00510204,294.531
0.0557576,0.00510204,294.506
0.0563636,0.00510204,294.484
0.0569697,0.00510204,294.466
0.0575758,0.00510204,294.451
0.0581818,0.00510204,294.439
0.0587879,0.00510204,294.43
0.0593939,0.00510204,294.425
0.06,0.00510204,294.423
0,0.00530612,294.486
0.000606061,0.00530612,294.488
0.00121212,0.00530612,294.494
0.00181818,0.00530612,294.503
0.00242424,0.00530612,294.515
0.0030303,0.00530612,294.531
0.00363636,0.00530612,294.55
0.00424242,0.00530612,294.573
0.00484848,0.00530612,294.6
0.00545455,0.00530612,294.63
0.00606061,0.00530612,294.663
0.00666667,0.00530612,294.701
0.00727273,0.00530612,294.742
0.00787879,0.00530612,294.787
0.00848485,0.00530612,294.836
0.00909091,0.00530612,294.889
0.00969697,0.00530612,294.946
0.010303,0.00530612,295.007
0.0109091,0.00530612,295.073
0.0115152,0.00530612,295.143
0.0121212,0.00530612,295.217
0.0127273,0.00530612,295.297
0.0133333,0.00530612,295.381
0.0139394,0.00530612,295.47
0.0145455,0.00530612,295.565
0.0151515,0.00530612,295.666
0.0157576,0.00530612,295.772
0.0163636,0.00530612,295.885
0.0169697,0.00530612,296.005
0.0175758,0.00530612,296.133
0.0181818,0.00530612,296.271
0.0187879,0.00530612,296.42
0.0193939,0.00530612,296.583
0.02,0.00530612,296.765
0.0206061,0.00530612,296.925
0.0212121,0.00530612,297.067
0.0218182,0.00530612,297.195
0.0224242,0.00530612,297.31
0.0230303,0.00530612,297.413
0.0236364,0.00530612,297.506
0.0242424,0.00530612,297.588
0.0248485,0.00530612,297.662
0.0254545,0.00530612,297.726
0.0260606,0.00530612,297.781
0.0266667,0.00530612,297.827
0.0272727,0.00530612,297.865
0.0278788,0.00530612,297.894
0.0284848,0.00530612,297.915
0.0290909,0.00530612,297.927
0.029697,0.00530612,297.931
0.030303,0.00530612,297.927
0.0309091,0.00530612,297.914
0.0315152,0.00530612,297.893
0.0321212,0.00530612,297.863
0.0327273,0.00530612,297.825
0.0333333,0.00530612,297.778
0.0339394,0.00530612,297.723
0.0345455,0.00530612,297.658
0.0351515,0.00530612,297.584
0.0357576,0.00530612,297.501
0.0363636,0.00530612,297.408
0.0369697,0.00530612,297.304
0.0375758,0.00530612,297.189
0.0381818,0.00530612,297.061
0.0387879,0.00530612,296.918
0.0393939,0.00530612,296.757
0.04,0.00530612,296.574
0.0406061,0.00530612,296.41
0.0412121,0.00530612,296.26
0.0418182,0.00530612,296.122
0.0424242,0.00530612,295.993
